2450 1.20841
2500 1.30636
2550 2.35231
2600 1.75972
2650 1.89415
2700 1.50122
2750 1.91952
2800 1.6596
2850 2.01421
2900 1.75836
2950 2.03794
3000 1.52595
3050 1.9786
3100 1.743
3150 2.14613
3200 2.67074
3250 2.21132
3300 2.23057
3350 1.65471
3400 2.5467
3450 1.52862
3500 2.06632
3550 1.67069
3600 1.4116
3650 1.71174
3700 1.54523
3750 1.38388
3800 1.66011
3850 1.27158
3900 1.08685
3950 1.34073
4000 1.16905
4050 1.95801
4100 0.893541
4150 1.01511
4200 1.28135
4250 1.30215
4300 0.868496
4350 1.29695
4400 1.1132
4450 0.920892
4500 1.13384
4550 1.02134
4600 0.762912
4650 0.847541
4700 1.10823
4750 1.38043
4800 0.851155
4850 1.06671
4900 1.02715
4950 0.994688
5000 0.710515
5050 0.989208
5100 0.733643
5150 0.886432
5200 0.944369
5250 0.761428
5300 0.580823
5350 0.577507
5400 0.555143
5450 0.697805
5500 0.599569
5550 0.792694
5600 0.640335
5650 0.634875
5700 0.583163
5750 0.579434
5800 0.587432
5850 0.605857
5900 0.552566
5950 0.698804
6000 0.638255
6050 0.667582
6100 0.645997
6150 0.795813
6200 0.725619
6250 0.671026
6300 0.795985
6350 0.61875
6400 0.642927
6450 0.639705
6470 0.636135
6475 0.649999
6480 0.62465
6485 0.61187
6490 0.657749
6495 0.670119
6500 0.74172
6505 0.695858
6510 0.655179
6515 0.654277
6520 0.634942
6525 0.611505
6530 0.61903
6535 0.606972
6540 0.600441
6545 0.597452
6550 0.600543
6555 0.628406
6560 0.602635
6565 0.607985
6570 0.609793
6575 0.598245
6580 0.607081
6585 0.643029
6590 0.615132
6595 0.606034
6600 0.606808
6605 0.596653
6610 0.637353
6615 0.645307
6620 0.649408
6625 0.665041
6630 0.651907
6635 0.617295
6640 0.620296
6645 0.616936
6650 0.602137
6655 0.590284
6660 0.587371
6665 0.573984
6670 0.57832
6675 0.602282
6700 0.659999
6750 0.619707
6800 0.610599
6850 0.616749
6900 0.646977
6905 0.655959
6910 0.655113
6915 0.648657
6920 0.657153
6925 0.654818
6930 0.651562
6935 0.621238
6940 0.598577
6945 0.607845
6950 0.604265
6955 0.623082
6960 0.637772
6965 0.632693
6970 0.643642
6975 0.657867
6980 0.637587
6985 0.617021
6990 0.618121
6995 0.608505
7000 0.604663
7005 0.616448
7010 0.632205
7015 0.673656
7020 0.625867
7025 0.622851
7030 0.635419
7035 0.634749
7040 0.622412
7045 0.638446
7050 0.643216
7055 0.639682
7060 0.630035
7065 0.674311
7070 0.666097
7075 0.660091
7080 0.640146
7085 0.649021
7090 0.669581
7095 0.665546
7100 0.667478
7105 0.638645
7110 0.650497
7115 0.682297
7120 0.692211
7125 0.709759
7130 0.684176
7135 0.676432
7140 0.635311
7145 0.639198
7150 0.622204
7155 0.643893
7160 0.627105
7165 0.620902
7170 0.710708
7175 0.639016
7180 0.596936
7185 0.609167
7190 0.610663
7195 0.589084
7200 0.603882
7205 0.601824
7210 0.770699
7215 0.65664
7220 0.61147
7225 0.610538
7230 0.608321
7235 0.586658
7240 0.62155
7245 0.636262
7250 0.604285
7255 0.623927
7260 0.632898
7265 0.623003
7270 0.609984
7275 0.606583
7300 0.6181
7350 0.655059
7400 0.671632
7450 0.636
7500 0.672104
7550 0.690101
7600 0.708078
7650 0.65677
7655 0.648533
7660 0.699572
7665 0.700134
7670 0.70369
7675 0.693933
7680 0.697399
7685 0.737081
7690 0.702501
7695 0.769422
7700 0.763934
7705 0.713409
7710 0.727429
7715 0.722759
7720 0.723463
7725 0.711903
7750 0.744391
7800 0.7329
7850 0.774913
7900 0.906185
7950 0.77325
8000 0.734184
8050 0.855676
8100 0.825908
8150 0.831671
8200 0.791675
8250 0.895434
8300 0.890937
8350 0.932851
8400 0.740527
8450 0.938482
8500 0.737973
8550 0.916243
8600 0.889728
8650 0.855307
8700 0.854459
8750 0.771152
8800 0.861906
8850 0.814425
8900 0.799719
8950 0.811137
9000 0.8003
9050 0.744463
9100 0.840544
9150 0.922819
9200 0.940577
9250 0.837445
9300 0.87394
9350 0.805516
9400 0.799442
9450 0.819098
9500 0.924311
9550 0.906955
9600 0.952475
9650 0.798209
9700 0.758418
9750 0.693907
9800 0.634966
9850 0.73572
9900 0.729425
9950 0.738129
10000 0.709871
